timestamp,efm_mean,efm_std,entropy_mean,entropy_std,traffic_load,resource_util,abp_mean
20.023063478642197,0.032357334132054855,0.05678316240675117,0.02341336328323054,0.037259245461733474,0.0,0.04673295454545454,0.0020897015621239652
25.019752217027815,0.04337065151461488,0.09516013459200476,0.02291516182503744,0.046356021607750625,11.495017394241698,0.033877840909090906,0.0015350519846690704
30.08410340198551,0.09995808530463024,0.1752795129895772,0.040293592927352684,0.06897613000698255,19.681397458478735,0.062073863636363635,0.004759107703732459
35.09593189429615,0.030480748637600433,0.060598710070254594,0.01915535470236658,0.0345492726259684,24.562949722909245,0.025923295454545456,0.0011033262068357965
40.11820356350398,0.04230128884194062,0.07930935089444031,0.025235983162528883,0.042110428978341524,31.24155049963458,0.03721590909090909,0.0029716439466369845
45.05482241705879,0.022504510528044527,0.055415334973418745,0.015265070406240448,0.03306274396295252,34.47977793826569,0.030042613636363635,0.001333794934489538
50.05132086686388,0.050291604108573945,0.12607816265586683,0.020966732000805413,0.041872221880962256,35.35135642618919,0.05575284090909091,0.003125675707615892
55.09486376037618,0.009107576183608728,0.03647915549562296,0.008380911171024647,0.02448496096291363,36.82680911340907,0.022301136363636363,0.001352458202673485
60.01099832887204,0.07023603011885163,0.13491963831622295,0.028407360009952122,0.05143766048234449,37.98263067164586,0.023650568181818182,0.0020630542766067713
65.16874014665792,0.02978414922611915,0.05841483267665505,0.020648218062793832,0.03471319519203702,39.990125440353886,0.03330965909090909,0.0022583071220541747
70.01404856954338,0.021100087796117172,0.04850950134260533,0.015521825347733331,0.030966716942291198,40.60830348962987,0.024644886363636365,0.001938546127604357
75.0395695111184,0.06179890404780309,0.123181506772808,0.028314078597775957,0.049740558575135166,42.48847684873665,0.034730113636363635,0.0029699016647931897
80.05339958346049,0.04411126771536451,0.09216287087098245,0.02383802112517228,0.04459612109389668,43.07728515903032,0.04616477272727273,0.002289519351722376
85.31056655345883,0.049927968371674215,0.10029186683652892,0.025087368022436565,0.047655472892271504,44.8608619137685,0.030397727272727274,0.0014080461563034637
90.08413259942616,0.024323547528232767,0.05983903724728862,0.01619264825773188,0.033380117776615384,44.770361089541005,0.02556818181818182,0.0018910474624099858
95.10005396489031,0.033502909033889756,0.07795082073420097,0.020221174989118684,0.04019644989714577,45.54170408423012,0.034232954545454546,0.0018414548253242887
100.05163917484273,0.04553357805185307,0.07695663848159624,0.027007980650141726,0.04238442050691787,46.96314079864432,0.03075284090909091,0.002491647303307713
105.00311440935678,0.083393498995518,0.12333653299934381,0.04215272861554643,0.05799004644572286,48.07779861735165,0.05355113636363636,0.0031607730281395896
110.00541733398391,0.11925718652470145,0.16292957591081356,0.05048485337620001,0.06284665126485157,49.75868744937072,0.07599431818181818,0.0038381862112388154
115.00661360692372,0.04079023520398275,0.08055440918600655,0.025411530219197308,0.04670055872917447,50.08186022645574,0.04872159090909091,0.0013721958141079329
120.02519556077905,0.003840548168774052,0.011371692035322572,0.006591057040441906,0.011623599627600066,49.83448831061382,0.022443181818181817,0.0005350928418132021
20.22745686725102,0.04295678479257104,0.08947729903322837,0.02361001706939603,0.043793898843535406,0.0,0.03884943181818182,0.0020326915487897945
25.045404387824767,0.11644233942390934,0.1984849758952881,0.04558872590523233,0.07012891403954415,15.65075618014301,0.06420454545454546,0.005681337530467898
30.016187505438825,0.06932080029746174,0.12683267609891596,0.03437867782218124,0.05678676126088795,25.519213646898056,0.04794034090909091,0.0025474666403863884
35.01695581646194,0.05246927840806965,0.11878869981799221,0.02442521935032277,0.050101869929804276,28.702279463335955,0.03366477272727273,0.0015149442313255148
40.049611424494195,0.02938017169204189,0.06655043359189035,0.02134999809458789,0.04169811443948843,31.527508643707048,0.05184659090909091,0.0029751930404082697
45.008799041709565,0.027022886133693344,0.0687474599607646,0.0168119514566237,0.03475123288448759,32.634733344581164,0.02911931818181818,0.001225374749035759
50.02913724155025,0.057283307319446794,0.11331264955760399,0.02732908283829313,0.0472216409181721,34.754307997964325,0.03330965909090909,0.0015491162808179263
55.088596686028254,0.09361531319521878,0.18939816248600477,0.03518258922396953,0.06443279680444805,38.81185150240649,0.05518465909090909,0.00269363920186584
60.07626752501865,0.0672014272837897,0.15481008982099123,0.023909010484933945,0.04632827125537966,39.57832446080771,0.040625,0.0022672282255794362
65.0407154123905,0.06936073997140765,0.1274193187244422,0.03265566336626048,0.05487979670145504,43.16382882432002,0.04836647727272727,0.0028819225434841
70.02952699602746,0.07092943318964115,0.12439329879497096,0.03529778547392251,0.05565346129360618,44.66492417740129,0.06825284090909091,0.002458688434188036
75.03606035727137,0.13196184768131955,0.2160707772590191,0.05094780966877607,0.07623123825804994,48.87904439445745,0.06875,0.003401730626309935
80.02536583128573,0.05156565408076397,0.09869010449733423,0.03122654955859605,0.049496048621829665,49.092905778828914,0.06328125,0.003950553453180953
85.01051608555446,0.056932191297704306,0.12504226283497644,0.025337999402815184,0.046216520506717845,50.04331007479852,0.04190340909090909,0.0024006090465954425
90.02850662487644,0.1008095139817191,0.1886749789039353,0.039881380187243326,0.06588288792949547,49.917537367689036,0.06491477272727272,0.004346796703473304
95.02041660884373,0.07347762698532002,0.1232040135407509,0.03507286752574221,0.05531246360195276,50.626218140990396,0.050213068181818185,0.0034384529020356036
100.14389038512424,0.026280016399839123,0.06495609952276281,0.01555276253839224,0.033939106869848884,50.87873351266833,0.024502840909090908,0.0012613362619514977
105.00445836887972,0.06438903446045648,0.11723258437679213,0.02885763644950837,0.04756662943935344,50.77511856904054,0.03650568181818182,0.0012370713685148536
110.03181993788134,0.07808669691009626,0.1476360935667438,0.037712153541923935,0.060899287384500386,51.496528344069375,0.05177556818181818,0.003789653538339617
115.06044584163405,0.044513921356985515,0.09559821361860588,0.022002255125167236,0.0441981314220014,51.98766521839097,0.026349431818181817,0.0020503787581162484
